state	county	total_loss	closed_loss	open_loss	cwop_loss	total_pay
SOUTH CAROLINA	JASPER COUNTY	71	57	0	14	1592044.98
SOUTH CAROLINA	LAURENS COUNTY	11	3	0	8	33076.71
SOUTH CAROLINA	OCONEE COUNTY	14	10	0	4	80643.55
SOUTH CAROLINA	ANDERSON COUNTY	31	19	0	12	210440.51
SOUTH CAROLINA	GREENWOOD COUNTY	19	14	0	5	317337.66
SOUTH CAROLINA	YORK COUNTY	42	24	0	18	290049.68
SOUTH CAROLINA	DORCHESTER COUNTY	561	417	2	142	11086943.36
SOUTH CAROLINA	RICHLAND COUNTY	658	477	7	174	21556335.78
SOUTH CAROLINA	LANCASTER COUNTY	17	11	0	6	170849.76
SOUTH CAROLINA	BEAUFORT COUNTY	4034	2390	32	1612	60209308.51
SOUTH CAROLINA	CHESTER COUNTY	5	3	0	2	48628.7
SOUTH CAROLINA	ABBEVILLE COUNTY	1	1	0	0	12434.53
SOUTH CAROLINA	AIKEN COUNTY	25	11	0	14	127867.95
SOUTH CAROLINA	ALLENDALE COUNTY	2	0	0	2	0
SOUTH CAROLINA	BAMBERG COUNTY	15	11	0	4	248200.45
SOUTH CAROLINA	BARNWELL COUNTY	3	2	0	1	15170.55
SOUTH CAROLINA	BERKELEY COUNTY	6636	4755	14	1867	105382528.17
SOUTH CAROLINA	CHARLESTON COUNTY	10719	6960	6	3753	158993624.8
SOUTH CAROLINA	CHESTERFIELD COUNTY	4	3	0	1	11493.19
SOUTH CAROLINA	CLARENDON COUNTY	38	30	1	7	565206.21
SOUTH CAROLINA	COLLETON COUNTY	722	494	3	225	4493164.37
SOUTH CAROLINA	DARLINGTON COUNTY	68	60	0	8	797949.08
SOUTH CAROLINA	DILLON COUNTY	32	27	1	4	1045575.99
SOUTH CAROLINA	EDGEFIELD COUNTY	6	5	0	1	50389.6
SOUTH CAROLINA	FLORENCE COUNTY	321	271	0	50	5213135.19
SOUTH CAROLINA	GEORGETOWN COUNTY	4564	3341	14	1209	101443935.11
SOUTH CAROLINA	GREENVILLE COUNTY	569	451	0	118	8557686.88
SOUTH CAROLINA	HAMPTON COUNTY	10	8	0	2	53609.66
SOUTH CAROLINA	HORRY COUNTY	9813	6608	16	3189	192701643.13
SOUTH CAROLINA	KERSHAW COUNTY	60	34	0	26	384034.3
SOUTH CAROLINA	LEXINGTON COUNTY	1195	890	10	295	50211934.06
SOUTH CAROLINA	MARLBORO COUNTY	4	3	0	1	14712.22
SOUTH CAROLINA	NEWBERRY COUNTY	35	27	1	7	258186.53
SOUTH CAROLINA	ORANGEBURG COUNTY	80	57	0	23	1564373.64
SOUTH CAROLINA	SALUDA COUNTY	6	1	2	3	1555.35
SOUTH CAROLINA	SPARTANBURG COUNTY	84	54	1	29	872002.76
SOUTH CAROLINA	WILLIAMSBURG COUNTY	98	79	1	18	3143831.73
SOUTH DAKOTA	LAWRENCE COUNTY	38	25	0	13	267430.43
SOUTH DAKOTA	MARSHALL COUNTY	12	11	0	1	144192.38
SOUTH DAKOTA	CLARK COUNTY	11	9	0	2	184850.2
SOUTH DAKOTA	CLAY COUNTY	12	8	0	4	50953.36
SOUTH DAKOTA	GRANT COUNTY	26	23	0	3	226225.17
SOUTH DAKOTA	LINCOLN COUNTY	178	129	1	48	5246000.03
SOUTH DAKOTA	UNION COUNTY	420	178	0	242	5076494.82
SOUTH DAKOTA	BUTTE COUNTY	12	6	0	6	11833.09
SOUTH DAKOTA	LAKE COUNTY	152	127	0	25	1419601.08
SOUTH DAKOTA	DOUGLAS COUNTY	1	1	0	0	520.3
SOUTH DAKOTA	CUSTER COUNTY	42	30	0	12	560640.86
SOUTH DAKOTA	BROWN COUNTY	483	387	0	96	3283452.2
SOUTH DAKOTA	MEADE COUNTY	20	10	0	10	42862.55
SOUTH DAKOTA	TODD COUNTY	3	1	0	2	1361.63
SOUTH DAKOTA	PENNINGTON COUNTY	117	58	0	59	308248.11
SOUTH DAKOTA	DEUEL COUNTY	1	1	0	0	3757.59
SOUTH DAKOTA	HYDE COUNTY	1	0	0	1	0
SOUTH DAKOTA	HUGHES COUNTY	81	60	0	21	693582.08
SOUTH DAKOTA	BEADLE COUNTY	21	19	0	2	327074.6
SOUTH DAKOTA	BROOKINGS COUNTY	83	63	0	20	829741.86
SOUTH DAKOTA	BRULE COUNTY	2	1	0	1	142021.32
SOUTH DAKOTA	CHARLES MIX COUNTY	6	5	0	1	399930.6
SOUTH DAKOTA	CODINGTON COUNTY	428	365	0	63	5850782.37
SOUTH DAKOTA	DAVISON COUNTY	13	11	0	2	85071.69
SOUTH DAKOTA	DAY COUNTY	252	199	0	53	4037098.07
SOUTH DAKOTA	EDMUNDS COUNTY	4	3	0	1	2979.76
SOUTH DAKOTA	FALL RIVER COUNTY	1	1	0	0	25
SOUTH DAKOTA	FAULK COUNTY	2	2	0	0	5206.44
SOUTH DAKOTA	GREGORY COUNTY	2	2	0	0	161998.1
SOUTH DAKOTA	HAAKON COUNTY	2	0	0	2	0
SOUTH DAKOTA	HAMLIN COUNTY	347	296	0	51	4201270.71
SOUTH DAKOTA	HAND COUNTY	3	3	0	0	76119.01
SOUTH DAKOTA	HANSON COUNTY	3	3	0	0	30479.17
SOUTH DAKOTA	HUTCHINSON COUNTY	9	9	0	0	95129.7
SOUTH DAKOTA	KINGSBURY COUNTY	33	25	0	8	365002.34
SOUTH DAKOTA	LYMAN COUNTY	3	3	0	0	117254.4
SOUTH DAKOTA	MCCOOK COUNTY	11	10	0	1	41755.84
SOUTH DAKOTA	MINNEHAHA COUNTY	133	116	0	17	906390.92
SOUTH DAKOTA	MOODY COUNTY	58	47	0	11	455781.63
SOUTH DAKOTA	ROBERTS COUNTY	61	57	0	4	634545.88
SOUTH DAKOTA	SANBORN COUNTY	14	7	0	7	46952.1
SOUTH DAKOTA	SPINK COUNTY	69	53	0	16	921479.08
SOUTH DAKOTA	STANLEY COUNTY	113	79	0	34	2555207.66
SOUTH DAKOTA	SULLY COUNTY	5	3	0	2	22792.99
SOUTH DAKOTA	TURNER COUNTY	12	8	0	4	77189.16
SOUTH DAKOTA	YANKTON COUNTY	48	28	0	20	353892.39
SOUTH DAKOTA	ZIEBACH COUNTY	3	1	0	2	3427.42
TENNESSEE	BLOUNT COUNTY	28	20	1	7	921219.91
TENNESSEE	COFFEE COUNTY	15	10	0	5	73664.92
TENNESSEE	FRANKLIN COUNTY	23	16	0	7	115550.44
TENNESSEE	GREENE COUNTY	24	21	0	3	214329.88
TENNESSEE	HENRY COUNTY	23	18	0	5	95367.48
TENNESSEE	HOUSTON COUNTY	40	36	0	4	1085937.86
TENNESSEE	JACKSON COUNTY	11	9	0	2	1094820.18
TENNESSEE	JEFFERSON COUNTY	17	13	0	4	151013.64
TENNESSEE	LAUDERDALE COUNTY	331	291	0	40	4538902.72
TENNESSEE	LAWRENCE COUNTY	37	30	0	7	666962.51
TENNESSEE	MACON COUNTY	19	16	0	3	213862.72
TENNESSEE	MADISON COUNTY	170	139	1	30	2927468.87
TENNESSEE	MARION COUNTY	85	62	0	23	863189.91
TENNESSEE	MARSHALL COUNTY	44	35	0	9	470006.28
TENNESSEE	MONROE COUNTY	7	4	0	3	14538.08
TENNESSEE	MONTGOMERY COUNTY	242	196	1	45	7972442.06
TENNESSEE	MORGAN COUNTY	5	5	0	0	9392.56
TENNESSEE	SHELBY COUNTY	871	668	0	203	19551496.93
TENNESSEE	WASHINGTON COUNTY	31	27	1	3	274464.05
TENNESSEE	BENTON COUNTY	12	8	0	4	316810.44
TENNESSEE	BRADLEY COUNTY	184	154	0	30	1930466.2
TENNESSEE	CARROLL COUNTY	23	22	0	1	523722.6
TENNESSEE	CLAY COUNTY	16	14	0	2	336905.96
TENNESSEE	JOHNSON COUNTY	15	13	0	2	329069.79
TENNESSEE	LINCOLN COUNTY	36	32	0	4	236851.42
TENNESSEE	PERRY COUNTY	79	72	0	7	1589372.78
TENNESSEE	POLK COUNTY	39	33	0	6	549499.34
TENNESSEE	SEVIER COUNTY	294	230	0	64	2391682.69
TENNESSEE	UNION COUNTY	5	5	0	0	87415.95
TENNESSEE	VAN BUREN COUNTY	1	0	0	1	0
TENNESSEE	WHITE COUNTY	3	1	0	2	5740.8
TENNESSEE	LAKE COUNTY	24	21	0	3	345867.8
TENNESSEE	HAMILTON COUNTY	1574	1313	2	259	25541706.51
TENNESSEE	PUTNAM COUNTY	21	18	0	3	641547.44
TENNESSEE	DECATUR COUNTY	18	13	0	5	175859.06
TENNESSEE	DEKALB COUNTY	6	5	0	1	38014.07
TENNESSEE	FAYETTE COUNTY	24	18	0	6	455014.06
TENNESSEE	WAYNE COUNTY	51	47	0	4	1276033.47
TENNESSEE	CUMBERLAND COUNTY	1	1	0	0	7780.48
TENNESSEE	GRUNDY COUNTY	1	0	0	1	0
TENNESSEE	HANCOCK COUNTY	9	8	0	1	194350.27
TENNESSEE	HARDIN COUNTY	140	119	0	21	1452511.86
TENNESSEE	HENDERSON COUNTY	7	6	0	1	302951.1
TENNESSEE	KNOX COUNTY	482	389	0	93	5498746.83
TENNESSEE	WARREN COUNTY	24	22	0	2	251474.93
TENNESSEE	WILLIAMSON COUNTY	835	702	3	130	21425359.62
TENNESSEE	GIBSON COUNTY	220	178	0	42	3226839.17
TENNESSEE	SULLIVAN COUNTY	101	70	0	31	786316.7
TENNESSEE	TIPTON COUNTY	98	83	0	15	3923949.74
TENNESSEE	ANDERSON COUNTY	45	26	0	19	190640.31
TENNESSEE	SUMNER COUNTY	521	408	4	109	10492096.11
TENNESSEE	WILSON COUNTY	427	350	0	77	6934629.12
TENNESSEE	CAMPBELL COUNTY	39	28	0	11	262178.44
TENNESSEE	CARTER COUNTY	267	201	0	66	4355557.19
TENNESSEE	HICKMAN COUNTY	25	22	0	3	635574.34
TENNESSEE	LEWIS COUNTY	17	15	0	2	474889.31
TENNESSEE	CLAIBORNE COUNTY	29	22	0	7	355722.1
TENNESSEE	HUMPHREYS COUNTY	78	69	0	9	1229737.02
TENNESSEE	SMITH COUNTY	251	203	0	48	5044636.7
TENNESSEE	DAVIDSON COUNTY	3758	3166	5	587	149516935.87
TENNESSEE	HAYWOOD COUNTY	81	68	0	13	1379923.08
TENNESSEE	RUTHERFORD COUNTY	378	294	0	84	5218090.91
TENNESSEE	MEIGS COUNTY	2	1	0	1	15212.63
TENNESSEE	BEDFORD COUNTY	22	19	0	3	247908.13
TENNESSEE	CHESTER COUNTY	2	2	0	0	64274.56
TENNESSEE	BLEDSOE COUNTY	1	0	0	1	0
TENNESSEE	CANNON COUNTY	16	9	0	7	59305.22
TENNESSEE	CHEATHAM COUNTY	417	369	0	48	23706653.69
TENNESSEE	COCKE COUNTY	31	24	0	7	308919.57
TENNESSEE	CROCKETT COUNTY	9	9	0	0	446053.21
TENNESSEE	DAVIDSON	1	1	0	0	22729.13
TENNESSEE	DICKSON COUNTY	47	40	0	7	1565732.32
TENNESSEE	DYER COUNTY	254	216	0	38	4484392.09
TENNESSEE	GILES COUNTY	21	15	0	6	179803.09
TENNESSEE	HAMBLEN COUNTY	23	14	0	9	938474.06
TENNESSEE	HARDEMAN COUNTY	4	4	0	0	13608.34
TENNESSEE	HAWKINS	56	38	0	18	536645.01
TENNESSEE	HAWKINS COUNTY	9	4	0	5	16236.84
TENNESSEE	LOUDON COUNTY	40	29	0	11	409943.06
TENNESSEE	MAURY COUNTY	167	143	0	24	2381894
TENNESSEE	MCMINN COUNTY	38	28	0	10	312043.88
TENNESSEE	MCNAIRY COUNTY	11	8	0	3	168688.93
TENNESSEE	OBION COUNTY	128	105	0	23	1533456.08
TENNESSEE	OVERTON COUNTY	7	6	0	1	116770.06
TENNESSEE	RHEA COUNTY	67	46	0	21	634870.45
TENNESSEE	ROANE COUNTY	34	28	0	6	465002.9
TENNESSEE	ROBERTSON COUNTY	76	59	0	17	1369787.86
TENNESSEE	SEQUATCHIE COUNTY	18	18	0	0	117119.18
TENNESSEE	STEWART COUNTY	11	9	0	2	530449.91
TENNESSEE	TROUSDALE COUNTY	25	20	0	5	268415.27
TENNESSEE	UNICOI COUNTY	48	30	0	18	268520.21
TENNESSEE	WEAKLEY COUNTY	15	13	0	2	54131.88
TEXAS	CALHOUN COUNTY	612	386	0	226	2879895.7
TEXAS	CHAMBERS COUNTY	1028	807	0	221	26949024.14
TEXAS	CHEROKEE COUNTY	46	32	0	14	519320.39
TEXAS	DALLAS COUNTY	1462	1136	4	322	27159903.56
TEXAS	FRANKLIN COUNTY	12	11	0	1	371267.38
TEXAS	HALE COUNTY	12	7	0	5	92602.87
TEXAS	HOUSTON COUNTY	36	30	0	6	644124.78
TEXAS	JACKSON COUNTY	177	152	0	25	2306558.96
TEXAS	JEFFERSON COUNTY	11743	8390	8	3345	176235573.99
TEXAS	LAMAR COUNTY	87	70	0	17	1053545.06
TEXAS	LEE COUNTY	11	6	0	5	354531.68
TEXAS	LIMESTONE COUNTY	283	250	2	31	4432846.85
TEXAS	MADISON COUNTY	18	16	0	2	265496.52
TEXAS	MARION COUNTY	54	43	0	11	784808.91
TEXAS	MONTGOMERY COUNTY	8534	7456	11	1067	249872763.99
TEXAS	SHELBY COUNTY	4	2	0	2	34126.32
TEXAS	WALKER COUNTY	257	216	1	40	3704042.57
TEXAS	WASHINGTON COUNTY	62	52	0	10	1631066.74
TEXAS	CLAY COUNTY	47	39	0	8	1902878.59
TEXAS	HOWARD COUNTY	20	17	0	3	85795.5
TEXAS	JOHNSON COUNTY	296	245	0	51	4570826.34
TEXAS	NEWTON COUNTY	260	223	1	36	9955789.16
TEXAS	POLK COUNTY	203	154	1	48	3828880.77
TEXAS	ORANGE COUNTY	6071	5076	10	985	385109995.35
TEXAS	TRINITY COUNTY	47	43	0	4	808873.37
TEXAS	EL PASO COUNTY	675	305	0	370	3514434.28
TEXAS	DUVAL COUNTY	11	9	0	2	165611.11
TEXAS	HAMILTON COUNTY	9	8	0	1	164225.36
TEXAS	LEON COUNTY	3	3	0	0	17536.65
TEXAS	LIBERTY COUNTY	2128	1797	0	331	29266382.93
TEXAS	MARTIN COUNTY	5	4	0	1	62194.81
TEXAS	TAYLOR COUNTY	69	57	0	12	1391027.46
TEXAS	BROOKS COUNTY	184	150	0	34	1229620.58
TEXAS	DAWSON COUNTY	9	9	0	0	127602.93
TEXAS	FANNIN COUNTY	30	22	0	8	393575.68
TEXAS	FAYETTE COUNTY	58	52	0	6	1819313.73
TEXAS	FLOYD COUNTY	3	1	0	2	13836.85
TEXAS	HALL COUNTY	5	4	0	1	127475.34
TEXAS	HARRIS COUNTY	111054	90994	77	19983	3064810186.57
TEXAS	JASPER COUNTY	130	98	0	32	2425363.48
TEXAS	JONES COUNTY	933	724	0	209	14643143.89
TEXAS	MITCHELL COUNTY	11	8	0	3	120114.58
TEXAS	STEPHENS COUNTY	69	62	0	7	899491.91
TEXAS	TERRELL COUNTY	4	4	0	0	6850.33
TEXAS	WHEELER COUNTY	1	1	0	0	29964.44
TEXAS	BROWN COUNTY	534	440	0	94	9560648.03
TEXAS	CASS COUNTY	23	21	0	2	689279.87
TEXAS	HARDIN COUNTY	1464	1251	2	211	31727438.39
TEXAS	HENDERSON COUNTY	73	53	2	18	2172298.09
TEXAS	KENDALL COUNTY	198	144	0	54	3467887.22
TEXAS	LA SALLE COUNTY	17	6	0	11	48236
TEXAS	MASON COUNTY	3	3	0	0	29062.45
TEXAS	MENARD COUNTY	49	38	0	11	376078.05
TEXAS	WILLIAMSON COUNTY	350	273	0	77	11261796.04
TEXAS	HARRISON COUNTY	222	186	1	35	5202625.56
TEXAS	ANDERSON COUNTY	13	10	0	3	177212
TEXAS	ELLIS COUNTY	215	172	0	43	5073559.48
TEXAS	WILSON COUNTY	63	57	0	6	1973194.33
TEXAS	BELL COUNTY	487	372	3	112	13606726.64
TEXAS	CALDWELL COUNTY	959	835	3	121	33204960.5
TEXAS	GRAYSON COUNTY	697	587	0	110	17022850.76
TEXAS	HOPKINS COUNTY	33	29	1	3	229144.25
TEXAS	MIDLAND COUNTY	125	96	0	29	1250874.33
TEXAS	PANOLA COUNTY	7	7	0	0	67166.36
TEXAS	SMITH COUNTY	242	174	2	66	3241041.07
TEXAS	HILL COUNTY	30	23	0	7	319610.53
TEXAS	MORRIS COUNTY	3	3	0	0	25496.51
TEXAS	HIDALGO COUNTY	1921	1419	0	502	20822137.23
TEXAS	MEDINA COUNTY	141	101	0	40	3523293.41
TEXAS	WOOD COUNTY	7	3	0	4	40200.87
TEXAS	COMANCHE COUNTY	11	9	0	2	73495.43
TEXAS	HASKELL COUNTY	175	144	1	30	1309871.38
TEXAS	CAMERON COUNTY	5002	3407	0	1595	51944388.08
TEXAS	POTTER COUNTY	571	391	5	175	5119661.59
TEXAS	HUTCHINSON COUNTY	2	2	0	0	14515.26
TEXAS	CROCKETT COUNTY	1	1	0	0	11661.63
TEXAS	HARDEMAN COUNTY	1	1	0	0	39974.63
TEXAS	ROBERTSON COUNTY	50	42	0	8	1452680.48
TEXAS	ANGELINA COUNTY	275	231	0	44	3809880.73
TEXAS	ARANSAS COUNTY	2512	1671	2	839	14146533.41
TEXAS	ARCHER COUNTY	22	20	0	2	846973.95
TEXAS	ATASCOSA COUNTY	37	27	0	10	497700.01
TEXAS	AUSTIN COUNTY	220	195	2	23	10498789.36
TEXAS	BAILEY COUNTY	2	2	0	0	32713.04
TEXAS	BANDERA COUNTY	226	174	0	52	5626899.49
TEXAS	BASTROP COUNTY	284	237	2	45	8587882.5
TEXAS	BAYLOR COUNTY	4	3	0	1	22602.44
TEXAS	BEE COUNTY	76	61	0	15	1690459.85
TEXAS	BEXAR COUNTY	2063	1486	5	572	30700107.95
TEXAS	BLANCO COUNTY	43	32	0	11	2452853.02
TEXAS	BOSQUE COUNTY	50	39	0	11	653101.14
TEXAS	BOWIE COUNTY	191	148	0	43	3338011.99
TEXAS	BRAZORIA COUNTY	16403	13402	6	2995	224101039.72
TEXAS	BRAZOS COUNTY	444	348	1	95	6540989
TEXAS	BREWSTER COUNTY	15	8	0	7	104656.32
TEXAS	BURLESON COUNTY	45	33	0	12	993871.84
TEXAS	BURNET COUNTY	253	188	0	65	4924610.24
TEXAS	CALLAHAN COUNTY	3	1	0	2	17954.97
TEXAS	CARSON COUNTY	3	2	0	1	36311.15
TEXAS	COLEMAN COUNTY	14	9	1	4	312576.77
TEXAS	COLLIN COUNTY	1929	1360	12	557	30785120.69
TEXAS	COLLINGSWORTH COUNTY	1	1	0	0	399.27
TEXAS	COLORADO COUNTY	45	35	0	10	1177483.94
TEXAS	COMAL COUNTY	1179	1005	0	174	60438395.71
TEXAS	CONCHO COUNTY	1	1	0	0	26344.57
TEXAS	COOKE COUNTY	374	331	0	43	10123995.4
TEXAS	CORYELL COUNTY	13	10	0	3	104578.95
TEXAS	CRANE COUNTY	2	2	0	0	48702.39
TEXAS	CROSBY COUNTY	4	4	0	0	187148.39
TEXAS	DALLAM COUNTY	4	2	0	2	4418.91
TEXAS	DEAF SMITH COUNTY	8	5	0	3	11946.65
TEXAS	DENTON COUNTY	954	690	4	260	10381921.67
TEXAS	DEWITT COUNTY	206	188	0	18	5053517.55
TEXAS	DIMMIT COUNTY	9	7	0	2	202676
TEXAS	DONLEY COUNTY	13	8	0	5	130405.59
TEXAS	EASTLAND COUNTY	153	139	2	12	4918781.89
TEXAS	ECTOR COUNTY	156	109	0	47	1610304.31
TEXAS	ERATH COUNTY	19	15	0	4	587021.62
TEXAS	FALLS COUNTY	2	2	0	0	52643.88
TEXAS	FISHER COUNTY	33	32	0	1	1852057.31
TEXAS	FORT BEND COUNTY	2495	1783	7	705	64285247.92
TEXAS	FREESTONE COUNTY	10	7	0	3	554997.33
TEXAS	FRIO COUNTY	6	4	0	2	56859.53
TEXAS	GAINES COUNTY	9	6	0	3	39980.27
TEXAS	GALVESTON COUNTY	52314	42925	30	9359	1633039374.7
TEXAS	GARZA COUNTY	1	1	0	0	5957.32
TEXAS	GILLESPIE COUNTY	9	4	0	5	32576.29
TEXAS	GOLIAD COUNTY	13	13	0	0	348827.08
TEXAS	GONZALES COUNTY	208	190	0	18	6036917.89
TEXAS	GRAY COUNTY	4	3	0	1	91370.74
TEXAS	GREGG COUNTY	220	171	2	47	3376247.9
TEXAS	GRIMES COUNTY	66	54	0	12	996346.57
TEXAS	GUADALUPE COUNTY	2377	2092	1	284	108983869.63
TEXAS	HANSFORD COUNTY	4	4	0	0	236145.72
TEXAS	HAYS COUNTY	3417	2641	5	771	99729001.66
TEXAS	HOCKLEY COUNTY	8	6	0	2	109500.62
TEXAS	HOOD COUNTY	148	104	0	44	3239852.69
TEXAS	HUDSPETH COUNTY	1	1	0	0	245314.1
TEXAS	HUNT COUNTY	46	36	0	10	892449.33
TEXAS	JACK COUNTY	4	3	1	0	161594.04
TEXAS	JIM HOGG COUNTY	11	8	0	3	37055.78
TEXAS	JIM WELLS COUNTY	167	123	0	44	1637508.58
TEXAS	KARNES COUNTY	14	8	0	6	96149.82
TEXAS	KAUFMAN COUNTY	45	32	1	12	660860.63
TEXAS	KENEDY COUNTY	4	3	0	1	51485.63
TEXAS	KERR COUNTY	214	164	0	50	2251162.73
TEXAS	KIMBLE COUNTY	10	10	0	0	62035.62
TEXAS	KINNEY COUNTY	4	4	0	0	113380.75
TEXAS	KLEBERG COUNTY	257	214	0	43	1497268.15
TEXAS	LAMB COUNTY	2	1	0	1	18892.88
TEXAS	LAMPASAS COUNTY	26	20	0	6	225880.07
TEXAS	LAVACA COUNTY	117	102	0	15	1517182.81
TEXAS	LIPSCOMB COUNTY	4	3	0	1	237844.7
TEXAS	LIVE OAK COUNTY	57	48	0	9	985946.96
TEXAS	LLANO COUNTY	266	179	0	87	2909000.94
TEXAS	LUBBOCK COUNTY	330	208	0	122	2586863.01
TEXAS	MATAGORDA COUNTY	1831	1422	0	409	14640125.12
TEXAS	MAVERICK COUNTY	157	138	0	19	5135101.98
TEXAS	MCLENNAN COUNTY	284	225	0	59	3569767.26
TEXAS	MCMULLEN COUNTY	4	3	0	1	31278.26
TEXAS	MILAM COUNTY	17	13	0	4	159161.71
TEXAS	MONTAGUE COUNTY	93	79	0	14	1447895.52
TEXAS	MOTLEY COUNTY	2	2	0	0	20000
TEXAS	NACOGDOCHES COUNTY	219	169	2	48	1777267.36
TEXAS	NAVARRO COUNTY	100	84	0	16	2551828.77
TEXAS	NOLAN COUNTY	39	37	0	2	360353.74
TEXAS	NUECES COUNTY	4307	2930	6	1371	34644783.95
TEXAS	PALO PINTO COUNTY	97	81	1	15	1480532.32
TEXAS	PARKER COUNTY	279	227	0	52	4107964.18
TEXAS	PRESIDIO COUNTY	3	3	0	0	24032.27
TEXAS	RANDALL COUNTY	107	80	0	27	613496.49
TEXAS	REAL COUNTY	65	59	0	6	691647.78
TEXAS	REEVES COUNTY	5	3	0	2	29237.11
TEXAS	REFUGIO COUNTY	56	41	0	15	483993.38
TEXAS	ROCKWALL COUNTY	35	21	1	13	511415.05
TEXAS	RUNNELS COUNTY	4	3	0	1	223796.27
TEXAS	RUSK COUNTY	46	31	0	15	319336.41
TEXAS	SABINE COUNTY	5	4	0	1	59801
TEXAS	SAN AUGUSTINE COUNTY	3	1	0	2	50400
TEXAS	SAN JACINTO COUNTY	332	297	0	35	3989791.95
TEXAS	SAN PATRICIO COUNTY	1131	938	1	192	8627637.77
TEXAS	SAN SABA COUNTY	15	12	0	3	164980.38
TEXAS	SCURRY COUNTY	7	3	0	4	14106
TEXAS	SHACKELFORD COUNTY	21	15	0	6	109382.95
TEXAS	SOMERVELL COUNTY	57	47	0	10	893203.58
TEXAS	STARR COUNTY	51	39	0	12	619195.02
TEXAS	SUTTON COUNTY	8	7	0	1	25955.5
TEXAS	TARRANT COUNTY	2249	1706	5	538	37927394.59
TEXAS	TERRY COUNTY	10	5	0	5	76327.77
TEXAS	THROCKMORTON COUNTY	6	4	2	0	32292.88
TEXAS	TITUS COUNTY	5	2	2	1	159376.98
TEXAS	TOM GREEN COUNTY	126	76	1	49	1217442.28
TEXAS	TRAVIS COUNTY	1596	1317	0	279	54430011.19
TEXAS	TYLER COUNTY	140	124	0	16	2133203.78
TEXAS	UPSHUR COUNTY	6	4	0	2	67322.01
TEXAS	UVALDE COUNTY	95	81	0	14	3501605.55
TEXAS	VAL VERDE COUNTY	149	125	0	24	3504549.78
TEXAS	VAN ZANDT COUNTY	25	19	0	6	614136.82
TEXAS	VICTORIA COUNTY	573	477	0	96	8615202.38
TEXAS	WALLER COUNTY	478	423	1	54	17803029.57
TEXAS	WEBB COUNTY	230	160	9	61	5826479.71
TEXAS	WHARTON COUNTY	578	491	1	86	12261526.68
TEXAS	WICHITA COUNTY	1295	1052	3	240	19877616.26
TEXAS	WILBARGER COUNTY	8	6	0	2	118560.41
TEXAS	WILLACY COUNTY	430	286	0	144	2417255.42
TEXAS	WISE COUNTY	87	65	0	22	1576047
TEXAS	YOAKUM COUNTY	15	11	0	4	57374.47
TEXAS	YOUNG COUNTY	92	70	0	22	562150.04
TEXAS	ZAPATA COUNTY	1	1	0	0	35000
TEXAS	ZAVALA COUNTY	49	35	0	14	304346.06
UTAH	MORGAN COUNTY	9	6	0	3	10887.4
UTAH	WASHINGTON COUNTY	43	22	0	21	403566.48
UTAH	SEVIER COUNTY	14	10	0	4	38844.08
UTAH	GARFIELD COUNTY	1	1	0	0	3626.63
UTAH	SUMMIT COUNTY	32	20	0	12	85392.68
UTAH	WAYNE COUNTY	1	0	0	1	0
UTAH	KANE COUNTY	6	3	0	3	68407.94
UTAH	IRON COUNTY	16	12	0	4	60261.42
UTAH	CARBON COUNTY	7	3	0	4	38092.58
UTAH	BEAVER COUNTY	2	2	0	0	7118.88
UTAH	BOX ELDER COUNTY	22	17	0	5	364456.88
UTAH	CACHE COUNTY	41	26	1	14	130484.69
UTAH	DAVIS COUNTY	139	77	0	62	941853.14
UTAH	DUCHESNE COUNTY	7	3	0	4	13054.5
UTAH	EMERY COUNTY	5	2	0	3	12158.57
UTAH	JUAB COUNTY	6	0	0	6	0
UTAH	MILLARD COUNTY	76	72	0	4	1265721.17
UTAH	RICH COUNTY	1	1	0	0	2841.72
UTAH	SALT LAKE COUNTY	347	209	0	138	1608258.31
UTAH	SANPETE COUNTY	10	5	0	5	4348.35
UTAH	TOOELE COUNTY	5	4	0	1	19157.24
UTAH	UINTAH COUNTY	13	10	0	3	80455.89
UTAH	UTAH COUNTY	87	52	0	35	673926.03
UTAH	WASATCH COUNTY	10	6	0	4	39288.9
UTAH	WEBER COUNTY	70	40	1	29	243109.73
VERMONT	FRANKLIN COUNTY	177	146	1	30	2063257.73
VERMONT	WASHINGTON COUNTY	783	601	0	182	21912526.32
VERMONT	ORANGE COUNTY	57	41	0	16	1011045.68
VERMONT	WINDHAM COUNTY	265	201	0	64	9446443.86
VERMONT	ESSEX COUNTY	21	15	0	6	366929.7
VERMONT	ORLEANS COUNTY	73	58	0	15	830876.72
VERMONT	ADDISON COUNTY	86	70	0	16	1496332.25
VERMONT	BENNINGTON COUNTY	89	70	0	19	1053373.41
VERMONT	CALEDONIA COUNTY	215	178	0	37	2894530.64
VERMONT	CHITTENDEN COUNTY	196	149	0	47	2561724.68
VERMONT	GRAND ISLE COUNTY	63	46	0	17	797403.11
VERMONT	LAMOILLE COUNTY	106	83	0	23	1103564.84
VERMONT	RUTLAND COUNTY	214	181	0	33	3382755.99
VERMONT	WINDSOR COUNTY	359	274	0	85	14610041.1
VIRGINIA	CLARKE COUNTY	39	34	0	5	759059.89
VIRGINIA	FRANKLIN COUNTY	31	23	0	8	654184.2
VIRGINIA	GREENE COUNTY	19	13	0	6	71500.19
VIRGINIA	HENRY COUNTY	200	159	0	41	2359268.12
VIRGINIA	LEE COUNTY	72	53	0	19	795078.5
