"","state","county","policies","insurance","premium","total_loss","closed_loss","open_loss","cwop_loss","total_pay"
"1169","maryland","frederick",592,154353900,637657,203,154,0,49,1530041.44
"1170","maryland","garrett",95,17297300,85472,113,88,1,24,954363.25
"1171","maryland","harford",981,239982100,764387,317,193,0,124,2989207.5
"1172","maryland","independent city",2801,753624900,1920202,921,666,1,254,24689420.09
"1173","maryland","prince georges",3557,843262900,2368192,700,393,0,307,4277545.22
"1174","maryland","queen annes",2299,624104400,1518753,969,714,0,255,13926779.09
"1175","maryland","st. marys",1262,349453700,1064797,532,396,1,135,10252016.02
"1176","maryland","wicomico",694,192804600,547542,210,159,0,51,4981527.81
"1177","maryland","worcester",31546,6543777000,10995935,2515,1694,0,821,19435620.3
"1178","maryland","worchester",47,10296400,28209,10,10,0,0,87537.03
"1179","massachusetts","franklin",197,52197800,203637,101,80,0,21,3759871.18
"1180","massachusetts","middlesex",7649,1790527900,6959188,3369,2647,2,720,32266250.4
"1181","massachusetts","plymouth",10313,2574940900,15297022,10569,8909,2,1658,134811535.95
"1182","massachusetts","worcester",1669,419125100,2439238,681,504,0,177,9512239.01
"1183","massachusetts","barnstable",11827,3102734200,16413580,2743,1935,3,805,29532000.97
"1184","massachusetts","berkshire",849,162754100,1107648,387,263,0,124,3057651.16
"1185","massachusetts","bristol",4152,1027002000,5579431,1419,1003,0,416,11815723.1
"1186","massachusetts","dukes",969,295496000,1339700,165,122,0,43,1692171.72
"1187","massachusetts","essex",9968,2571011500,11055105,4717,3711,3,1003,73405996.87
"1188","massachusetts","hampden",1087,263024600,1389844,245,160,0,85,2364441.96
"1189","massachusetts","hampshire",508,114043200,756107,186,148,0,38,1682748.59
"1190","massachusetts","nantucket",1017,332430700,1719631,542,435,0,107,16741744.53
"1191","massachusetts","norfolk",6739,1642971900,6690882,2707,2039,0,668,16700040.98
"1192","massachusetts","suffolk",7360,1962171500,6642885,3977,3265,0,712,21965551.44
"1193","michigan","calhoun",181,40183200,176168,59,41,1,17,270952.53
"1194","michigan","jackson",192,41192700,280204,35,17,0,18,156007.49
"1195","michigan","monroe",1801,289562500,1655055,1538,1205,0,333,6025460.58
"1196","michigan","st. clair",1552,301535800,1232803,853,582,2,269,2924976.26
"1197","michigan","crawford",21,3337700,21566,NA,NA,NA,NA,NA
"1198","michigan","van buren",95,20051700,108960,25,12,0,13,118604.7
"1199","michigan","lake",21,3566000,14453,35,29,0,6,458345.04
"1200","michigan","delta",47,6237600,30858,21,15,0,6,60362.15
"1201","michigan","kent",850,163865100,1037791,549,406,0,143,8143856.59
"1202","michigan","bay",1154,167159900,1045594,724,378,160,186,3509723.61
"1203","michigan","osceola",50,6017000,41710,48,40,0,8,1172466.05
"1204","michigan","berrien",360,77973600,242089,270,143,0,127,2657077.21
"1205","michigan","dodge",1,105000,288,NA,NA,NA,NA,NA
"1206","michigan","wayne",3574,608328700,3266529,2221,1377,1,843,7621490.22
"1207","michigan","cass",54,10909600,45935,7,2,0,5,22221.6
"1208","michigan","clinton",681,152002900,1216913,212,116,0,96,797315.52
"1209","michigan","livingston",290,64537500,330382,101,67,0,34,831914.91
"1210","michigan","mason",44,12321500,77528,7,5,0,2,28893.08
"1211","michigan","st. joseph",89,14078100,130241,81,58,0,23,641801.8
"1212","michigan","dickinson",21,3317100,13728,5,4,0,1,12714.6
"1213","michigan","emmet",14,3990000,9725,2,1,0,1,13560.42
"1214","michigan","ottawa",485,104661400,425801,258,180,0,78,2561165.19
"1215","michigan","alcona",1,250000,536,NA,NA,NA,NA,NA
"1216","michigan","alcona",33,5223400,24780,9,4,0,5,10713.85
"1217","michigan","alger",13,2344100,11689,5,2,0,3,39012
"1218","michigan","allegan",185,39106200,125042,82,49,0,33,641246.43
"1219","michigan","alpena",86,15923000,75438,10,4,0,6,15226.69
"1220","michigan","antrim",29,7856000,18010,4,1,0,3,920.17
"1221","michigan","arenac",197,25624100,160778,71,50,0,21,211851.15
"1222","michigan","baraga",5,423400,5711,6,3,0,3,14324.6
"1223","michigan","barry",228,35343200,270556,229,202,0,27,1630570.57
"1224","michigan","benzie",44,9572900,65786,7,5,0,2,54860.79
"1225","michigan","branch",106,15382500,140701,20,18,0,2,275460.65
"1226","michigan","charlevoix",42,7028900,14592,1,1,0,0,37516.64
"1227","michigan","cheboygan",62,11063700,66857,4,1,0,3,5395.86
"1228","michigan","chippewa",85,17961300,89757,5,2,0,3,129588.27
"1229","michigan","clare",25,3445400,22803,3,2,0,1,24021.37
"1230","michigan","eaton",240,46973200,218908,110,82,1,27,520662.45
"1231","michigan","emmet",8,780000,5692,NA,NA,NA,NA,NA
"1232","michigan","genesee",452,99308500,428463,415,301,1,113,2191955.17
"1233","michigan","gladwin",18,2078600,15879,20,18,0,2,326321.18
"1234","michigan","gogebic",9,1352500,5203,10,6,0,4,68942.71
"1235","michigan","grand traverse",70,18430900,52415,30,18,0,12,226452.92
"1236","michigan","gratiot",19,5077300,22022,NA,NA,NA,NA,NA
"1237","michigan","gratiot",78,10041400,80762,23,15,0,8,107682.56
"1238","michigan","hillsdale",42,4376200,40265,6,5,0,1,61162.49
"1239","michigan","houghton",9,1209800,6013,2,1,0,1,20791.32
"1240","michigan","huron",208,29515000,208169,82,53,0,29,212331.47
"1241","michigan","ingham",426,92507100,496417,145,93,0,52,492928.12
"1242","michigan","ionia",132,18588200,118408,22,15,0,7,100808.62
"1243","michigan","iosco",224,31058600,152038,38,18,0,20,49959.97
"1244","michigan","isabella",121,22479700,90791,27,6,16,5,86542.78
"1245","michigan","kalamazoo",24,7063400,14729,1,0,0,1,0
"1246","michigan","kalamazoo",218,55576800,311602,200,137,0,63,1545011.44
"1247","michigan","kalkaska",6,253400,2971,NA,NA,NA,NA,NA
"1248","michigan","lapeer",71,14552800,72571,28,17,0,11,176782.93
"1249","michigan","leelanau",68,17734600,78658,11,7,0,4,20103.51
"1250","michigan","lenawee",71,11582300,90580,57,43,0,14,338265.86
"1251","michigan","mackinac",50,9245200,50151,4,1,1,2,2256.92
"1252","michigan","macomb",1820,362584900,1725596,1220,813,1,406,6720086.83
"1253","michigan","manistee",38,6791000,43240,21,11,0,10,165160.37
"1254","michigan","marquette",40,8578100,28014,14,12,0,2,175003.71
"1255","michigan","mecosta",65,11277900,38902,53,47,1,5,1289684.31
"1256","michigan","menominee",94,16845800,63755,23,16,0,7,55494.33
"1257","michigan","midland",50,7655400,56371,24,8,13,3,317161.4
"1258","michigan","montcalm",14,2661000,15539,6,5,0,1,26173.71
"1259","michigan","muskegon",233,40314000,146140,92,45,0,47,350593.14
"1260","michigan","newaygo",103,18284500,107224,122,100,0,22,2785117.36
"1261","michigan","nicollet",9,1845200,7458,3,2,0,1,6544.16
"1262","michigan","oakland",1392,327542500,1224808,439,244,0,195,3208280.86
"1263","michigan","oceana",84,15491300,50554,25,9,0,16,82913.63
"1264","michigan","ontonagon",18,2383000,17232,9,6,0,3,4653.13
"1265","michigan","roscommon",8,1559500,2911,NA,NA,NA,NA,NA
"1266","michigan","saginaw",1343,145953400,1183630,549,365,20,164,3631399.3
"1267","michigan","sanilac",31,7235300,20306,14,9,0,5,122606.87
"1268","michigan","schoolcraft",1,41500,448,1,1,0,0,8009.15
"1269","michigan","shiawassee",253,30581500,302509,56,27,0,29,96558.36
"1270","michigan","tuscola",160,18043400,136494,121,100,0,21,880838.1
"1271","michigan","washtenaw",571,137405900,563957,103,64,0,39,770444.53
"1272","michigan","wexford",30,5779100,26559,4,3,0,1,13554
"1273","michigan","iron",NA,NA,NA,3,0,0,3,0
"1274","minnesota","clay",541,158269000,317570,1362,1211,0,151,13731544.9
"1275","minnesota","houston",82,19208200,106757,76,56,0,20,1124582.12
"1276","minnesota","jackson",21,2553100,19578,14,9,0,5,158992.45
"1277","minnesota","marshall",58,6937700,52916,1193,1055,0,138,6004113.45
"1278","minnesota","washington",399,113541800,463896,479,393,0,86,4855199.05
"1279","minnesota","benton",207,42094300,175742,58,44,0,14,217469.9
"1280","minnesota","grant",NA,NA,NA,4,3,0,1,63460.78
"1281","minnesota","lincoln",13,2341800,11756,2,1,0,1,7495.78
"1282","minnesota","polk",219,47540800,206574,1415,1290,0,125,36474842.49
"1283","minnesota","pope",3,746700,2195,7,6,0,1,31542.57
"1284","minnesota","scott",257,62288400,361820,108,75,0,33,1112060.5
"1285","minnesota","lake",13,2438500,7473,4,2,0,2,251585.72
"1286","minnesota","douglas",12,2311700,6485,30,21,0,9,374173.17
"1287","minnesota","cook",16,4617000,9100,23,9,0,14,40988.27
"1288","minnesota","dodge",37,10352600,32135,27,24,0,3,378450.34
"1289","minnesota","murray",20,3603900,25631,6,4,0,2,11290.71
"1290","minnesota","clearwater",3,560000,944,19,14,0,5,397704.69
"1291","minnesota","brown",58,13492300,44892,27,21,0,6,268843.34
"1292","minnesota","cass",20,4965800,7249,8,6,0,2,47131.88
"1293","minnesota","lyon",49,11453200,37074,57,28,0,29,149370.41
"1294","minnesota","wright",193,41202200,229367,207,156,0,51,2284092.7
"1295","minnesota","rice",80,15920800,64646,31,26,0,5,251310.59
"1296","minnesota","todd",49,8048600,32308,8,7,0,1,96800.78
"1297","minnesota","chippewa",45,14445500,50396,287,249,0,38,3943288.23
"1298","minnesota","nicollet",46,12245900,25406,45,35,0,10,453299.35
"1299","minnesota","aitkin",176,34714600,176459,79,62,0,17,736073.29
"1300","minnesota","anoka",423,116541400,314864,82,49,0,33,366066.25
"1301","minnesota","becker",8,2089700,5963,96,76,0,20,1502252.91
"1302","minnesota","beltrami",9,1862000,2814,4,2,0,2,11207.01
"1303","minnesota","big stone",42,5989100,35011,87,74,0,13,849975.74
"1304","minnesota","blue earth",95,24648000,61572,63,46,0,17,705519.42
"1305","minnesota","carlton",60,13784900,47588,14,11,0,3,499164.5
"1306","minnesota","carver",136,29707400,112420,68,40,0,28,240692.32
"1307","minnesota","chisago",58,14148800,40239,33,22,0,11,420287.14
"1308","minnesota","cottonwood",64,8528300,64382,13,8,0,5,54562.9
"1309","minnesota","crow wing",71,14759100,71075,9,3,0,6,52702.82
"1310","minnesota","dakota",345,102307100,349745,161,119,0,42,4934999.79
"1311","minnesota","faribault",12,1314500,8533,6,5,0,1,34762.35
"1312","minnesota","fillmore",159,36058300,157103,95,76,0,19,709678.94
"1313","minnesota","freeborn",29,6155900,19747,40,32,0,8,836161.99
"1314","minnesota","goodhue",165,32079500,126819,191,158,0,33,2233200.08
"1315","minnesota","hennepin",1452,413968800,1189444,594,383,0,211,3726104.57
"1316","minnesota","hubbard",9,1687000,2628,22,15,0,7,233290.24
"1317","minnesota","isanti",73,15602400,86911,25,15,0,10,160666.99
"1318","minnesota","itasca",55,12518600,43919,7,3,0,4,14931.67
"1319","minnesota","kanabec",23,4452200,22305,20,13,0,7,148515.33
"1320","minnesota","kandiyohi",17,4282000,6786,6,5,0,1,112916.89
"1321","minnesota","kittson",35,5941600,35553,323,295,0,28,2527050.54
"1322","minnesota","koochiching",37,5303600,30007,9,7,0,2,91442.67
"1323","minnesota","lac qui parle",8,1078000,4703,40,34,0,6,223620.49
"1324","minnesota","lake of the woods co",2,680000,2419,NA,NA,NA,NA,NA
"1325","minnesota","lake of the woods",46,5211700,33235,6,3,0,3,120820.18
"1326","minnesota","le sueur",103,22674200,117690,55,37,0,18,577704.19
"1327","minnesota","mahnomen",9,2249000,4066,11,10,0,1,154892.58
"1328","minnesota","mcleod",57,16376200,38807,16,12,0,4,72506.87
"1329","minnesota","meeker",47,12394000,47835,4,3,0,1,60291.97
"1330","minnesota","mille lacs",119,24639400,70067,19,14,0,5,91371.48
"1331","minnesota","morrison",62,11123300,46142,17,14,0,3,95177.92
"1332","minnesota","mower",160,35827100,168598,723,660,0,63,10682688.84
"1333","minnesota","nobles",134,13848300,140730,68,51,0,17,160677.25
"1334","minnesota","norman",124,22447800,87479,249,220,0,29,2511892.21
"1335","minnesota","olmsted",252,63512600,130135,709,558,0,151,4757077.58
"1336","minnesota","otter tail",34,8887000,16050,108,75,1,32,1359888.08
"1337","minnesota","pennington",24,5620800,14165,17,17,0,0,31521.52
"1338","minnesota","pine",159,28499100,111091,50,38,0,12,1086897.08
"1339","minnesota","pipestone",19,2246500,17054,13,11,0,2,221314.63
"1340","minnesota","ramsey",359,98960400,251723,122,76,2,44,1325104.14
"1341","minnesota","red lake",1,46000,1118,3,3,0,0,16949.4
"1342","minnesota","redwood",5,1228500,3202,3,3,0,0,143452.13
"1343","minnesota","renville",7,1920000,4754,1,1,0,0,1000
"1344","minnesota","rock",21,3284500,24019,26,19,0,7,143021.16
"1345","minnesota","roseau",374,47980000,353727,274,207,0,67,3309452.11
"1346","minnesota","sherburne",150,32667100,123636,44,28,0,16,137519.38
"1347","minnesota","sibley",9,2212000,4738,14,9,0,5,538772.32
"1348","minnesota","st. louis",332,62322600,309693,168,116,0,52,1331724.95
"1349","minnesota","stearns",192,40249800,166285,86,63,0,23,885035.45
"1350","minnesota","steele",118,30600300,163405,86,66,0,20,2000460.59
"1351","minnesota","stevens",7,1145700,10015,1,1,0,0,7426
"1352","minnesota","swift",21,4858400,18490,9,6,0,3,114033.8
"1353","minnesota","traverse",36,3852300,31284,152,133,0,19,991917.21
"1354","minnesota","wabasha",98,18163200,95840,137,111,0,26,2898757.56
"1355","minnesota","wadena",19,3371600,16587,6,5,0,1,26064.58
"1356","minnesota","waseca",16,3180000,5216,4,3,0,1,32010.04
"1357","minnesota","watonwan",11,2541100,10636,4,3,0,1,158773.74
"1358","minnesota","wilkin",101,20708900,66875,491,445,0,46,7410559.22
"1359","minnesota","winona",261,62924300,288945,127,108,0,19,3931723.69
"1360","minnesota","yellow medicine",20,4041100,19465,30,27,0,3,414218.26
"1361","mississippi","calhoun",55,7439600,41236,32,28,0,4,320342.65
"1362","mississippi","choctaw",13,1677200,8694,1,1,0,0,68613.13
"1363","mississippi","clarke",112,17257800,88401,64,45,0,19,776069.07
"1364","mississippi","clay",214,38162200,132386,99,81,0,18,798486.13
"1365","mississippi","covington",72,10591000,55345,67,58,0,9,706365.3
"1366","mississippi","franklin",11,1024400,8576,3,1,0,2,6854.25
"1367","mississippi","greene",63,6899100,42959,42,34,1,7,495737.91
"1368","mississippi","jackson",16021,4024664900,8979578,10454,8980,26,1448,699615665.93
"1369","mississippi","jefferson",6,1680000,3644,93,84,0,9,917583.88
"1370","mississippi","lamar",308,76489200,228433,291,245,2,44,4938657.35
"1371","mississippi","lauderdale",558,112079400,434500,235,162,0,73,2841893.18
"1372","mississippi","lawrence",62,10370400,58039,34,26,0,8,464980.25
"1373","mississippi","lee",497,115957400,424667,120,83,0,37,1606413.45
"1374","mississippi","lowndes",1127,187151700,948679,1147,926,0,221,6778057.78
"1375","mississippi","madison",1051,264920100,693764,857,653,4,200,5868475.52
"1376","mississippi","marion",294,50057700,257082,721,591,0,130,7168198.42
"1377","mississippi","marshall",37,7651200,28165,8,7,0,1,109614.11
"1378","mississippi","monroe",314,44068200,188528,120,93,0,27,810354.56
"1379","mississippi","montgomery",13,2030900,7920,NA,NA,NA,NA,NA
"1380","mississippi","pike",125,28572300,124007,116,103,0,13,3537834.58
"1381","mississippi","washington",2057,350015400,1568119,1822,1512,1,309,33645999.81
"1382","mississippi","winston",38,4753900,18503,19,10,0,9,161219.56
"1383","mississippi","benton",5,948500,4466,NA,NA,NA,NA,NA
"1384","mississippi","carroll",22,3289400,12797,25,23,0,2,198184.78
"1385","mississippi","lafayette",296,82265100,139834,21,19,0,2,224972.08
"1386","mississippi","lincoln",65,13314300,55081,19,12,0,7,50445.46
"1387","mississippi","newton",20,4219900,11162,7,5,0,2,52455.57
"1388","mississippi","perry",86,10695900,62460,112,90,0,22,1060616.06
"1389","mississippi","scott",86,12959300,67912,17,15,1,1,291240.76
"1390","mississippi","stone",40,8454100,23447,16,11,0,5,115204.82
"1391","mississippi","union",22,6366400,34083,18,14,0,4,456218.27
"1392","mississippi","adams",74,16544600,72487,162,118,0,44,1660671.09
"1393","mississippi","holmes",59,17163900,100753,115,101,0,14,1169153.57
"1394","mississippi","hancock",8046,2177857300,4622753,9639,8564,17,1058,737535540.42
"1395","mississippi","jasper",28,5553900,31529,14,9,0,5,118007.21
"1396","mississippi","jones",339,49109300,281053,181,131,3,47,1029452.74
"1397","mississippi","quitman",153,19480700,86838,252,208,0,44,2328508.49
"1398","mississippi","warren",466,86519500,400906,2764,2415,3,346,30714395.87
"1399","mississippi","wayne",62,9154700,47938,37,31,0,6,439945.8
"1400","mississippi","wilkinson",89,13477700,66334,1869,1586,5,278,20305199.03
"1401","mississippi","harrison",16929,4598684700,10035194,15081,12689,34,2358,1278905803.29
"1402","mississippi","chickasaw",16,1767300,11498,2,2,0,0,8170.38
"1403","mississippi","webster",NA,NA,NA,24,23,0,1,108563.11
"1404","mississippi","simpson",127,18658200,102039,238,212,0,26,2124265.63
"1405","mississippi","alcorn",98,33402400,94957,64,50,0,14,4184825.7
"1406","mississippi","amite",3,673000,5450,2,2,0,0,15459.05
"1407","mississippi","amite",18,3582100,7615,2,2,0,0,3416.26
"1408","mississippi","attala",40,7862300,30348,19,15,1,3,285898.5
"1409","mississippi","bolivar",620,135891500,385956,1296,1133,2,161,22396021.66
"1410","mississippi","claiborne",39,3500900,19007,516,465,2,49,5245481.01
"1411","mississippi","coahoma",227,47205100,155883,387,348,0,39,6911068.86
"1412","mississippi","copiah",53,9994100,40676,39,30,0,9,171701.49
"1413","mississippi","de soto",874,220184600,734106,248,218,0,30,5440820.9
"1414","mississippi","forrest",909,160697300,731077,1740,1374,2,364,9668062.9
"1415","mississippi","george",117,16836000,86551,60,44,0,16,398258.41
"1416","mississippi","grenada",281,42954900,166711,308,254,1,53,3629644.41
"1417","mississippi","hinds",4744,970265400,4822792,4188,3419,10,759,58761645.55
"1418","mississippi","humphreys",152,29331200,102150,318,262,1,55,3518761.56
"1419","mississippi","issaquena",166,25792300,140487,805,708,2,95,8345951.8
"1420","mississippi","itawamba",35,8137700,35392,4,2,0,2,51649.2
"1421","mississippi","jefferson davis",4,630000,2001,5,2,0,3,4612.7
"1422","mississippi","kemper",6,600700,6568,NA,NA,NA,NA,NA
"1423","mississippi","leake",35,4912700,27146,34,28,1,5,278396.28
"1424","mississippi","leflore",724,124728200,390011,437,343,0,94,2611652.04
"1425","mississippi","neshoba",70,15884100,52571,6,4,0,2,44901.66
"1426","mississippi","noxubee",11,1724000,11721,11,8,0,3,15683.33
"1427","mississippi","oktibbeha",467,83990700,239434,29,20,0,9,59696.77
"1428","mississippi","panola",110,16206700,76936,68,54,0,14,916124.06
"1429","mississippi","pearl river",977,208642400,579624,729,568,0,161,13506084.07
"1430","mississippi","pontotoc",15,3593000,19033,2,2,0,0,6813.51
"1431","mississippi","prentiss",12,2607500,24087,1,1,0,0,13573.82
"1432","mississippi","rankin",1955,518183500,1756736,808,667,12,129,15130487.82
"1433","mississippi","sharkey",263,49100000,157018,195,175,0,20,1305526.38
"1434","mississippi","smith",26,5983800,26501,10,6,0,4,27347.79
"1435","mississippi","sunflower",206,41660600,144610,140,113,0,27,850640.16
"1436","mississippi","tallahatchie",71,8239300,64043,76,67,0,9,327330.39
"1437","mississippi","tate",59,13234300,77462,23,21,0,2,802384.78
"1438","mississippi","tippah",13,4311100,18221,3,2,0,1,50027.8
"1439","mississippi","tishomingo",29,4938300,22640,15,14,0,1,203306.58
"1440","mississippi","tunica",134,38839800,182158,633,555,2,76,5456127.78
"1441","mississippi","walthall",96,16196900,87260,193,149,0,44,2358386.28
